Industry,Category,Description,Specification,Price,State,Location,Website,Telephone,Contact Person,Email
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2295,DC,(BETHESDA),www.ldc-design-example.com,(616) 225-3286,Jordyn,Jordyn@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2295,DC,(BETHESDA),www.ldc-design-example.com,(616) 225-3287,Kayson,Kayson@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2295,DC,(BETHESDA),www.ldc-design-example.com,(616) 225-3288,Neil,Neil@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2295,DC,(BETHESDA),www.ldc-design-example.com,(616) 225-3289,Osvaldo,Osvaldo@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2200,DC,(Rockville),www.ldc-design-example.com,(616) 225-3290,Aydin,Aydin@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2250,DC,(Washington),www.ldc-design-example.com,(616) 225-3291,Ulises,Ulises@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2000,DC,(Logan Circle),www.ldc-design-example.com,(616) 225-3292,Deacon,Deacon@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1545,DC,"(Bethesda, Md)",www.ldc-design-example.com,(616) 225-3293,Giovanny,Giovanny@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",,DC,"(Near Courthouse, Clarendon, Rosslyn metro)",www.ldc-design-example.com,(616) 225-3294,Case,Case@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1950,DC,(Gaithersburg),www.ldc-design-example.com,(616) 225-3295,Daxton,Daxton@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1600,DC,(SOUTHWEST WATERFRONT),www.ldc-design-example.com,(616) 225-3296,Will,Will@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1268,DC,,www.ldc-design-example.com,(616) 225-3297,Lee,Lee@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1300,DC,(Gainesville),www.ldc-design-example.com,(616) 225-3298,Makai,Makai@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1188,DC,(NW),www.ldc-design-example.com,(616) 225-3299,Raphael,Raphael@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1250,DC,(Washington),www.ldc-design-example.com,(616) 225-3300,Tripp,Tripp@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1268,DC,,www.ldc-design-example.com,(616) 225-3301,Kole,Kole@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1268,DC,,www.ldc-design-example.com,(616) 225-3302,Channing,Channing@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1550,DC,"(Bethesda, Md)",www.ldc-design-example.com,(616) 225-3303,Santino,Santino@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2295,DC,(BETHESDA),www.ldc-design-example.com,(616) 225-3304,Stanley,Stanley@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1820,DC,"(Alexandria, VA)",www.ldc-design-example.com,(616) 225-3305,Allan,Allan@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2295,DC,(BETHESDA),www.ldc-design-example.com,(616) 225-3306,Alonso,Alonso@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2295,DC,(BETHESDA),www.ldc-design-example.com,(616) 225-3307,Jamal,Jamal@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2200,DC,"(Washington, DC-NW)",www.ldc-design-example.com,(616) 225-3308,Jorden,Jorden@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2000,DC,(11019 Lake Arbor Way Bowie MD),www.ldc-design-example.com,(616) 225-3309,Davin,Davin@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",850,DC,"(Triangle, VA)",www.ldc-design-example.com,(616) 225-3310,Soren,Soren@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1514,DC,,www.ldc-design-example.com,(616) 225-3311,Aryan,Aryan@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1900,DC,(College park md),www.ldc-design-example.com,(616) 225-3312,Aydan,Aydan@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1320,DC,"(Silver Spring, MD)",www.ldc-design-example.com,(616) 225-3313,Camren,Camren@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",850,DC,(Burke),www.ldc-design-example.com,(616) 225-3314,Jasiah,Jasiah@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1000,DC,(Woodbridge),www.ldc-design-example.com,(616) 225-3315,Ray,Ray@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1890,DC,(Rockville Pike),www.ldc-design-example.com,(616) 225-3316,Ben,Ben@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1050,DC,"(Takoma Park, MD)",www.ldc-design-example.com,(616) 225-3317,Jon,Jon@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1400,DC,(Old Keen Mill Rd / Shiplett Blvd),www.ldc-design-example.com,(616) 225-3318,Bobby,Bobby@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",700,DC,(Rockville),www.ldc-design-example.com,(616) 225-3319,Darrell,Darrell@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1350,DC,(Adams Morgan/Kalorama),www.ldc-design-example.com,(616) 225-3320,Markus,Markus@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1700,DC,(Laurel (opposite Savage Mill)),www.ldc-design-example.com,(616) 225-3321,Branden,Branden@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2000,DC,(Georgetown),www.ldc-design-example.com,(616) 225-3322,Hank,Hank@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1564,DC,,www.ldc-design-example.com,(616) 225-3323,Mathias,Mathias@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2400,DC,,www.ldc-design-example.com,(616) 225-3324,Adonis,Adonis@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2900,DC,"(NW, Washington, D.c.)",www.ldc-design-example.com,(616) 225-3325,Darian,Darian@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2275,DC,"(Alexandria,Virginia)",www.ldc-design-example.com,(616) 225-3326,Jessie,Jessie@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2100,DC,"(Arlington, Lee Hwy)",www.ldc-design-example.com,(616) 225-3327,Marquis,Marquis@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1900,DC,(Capitol Hill),www.ldc-design-example.com,(616) 225-3328,Vicente,Vicente@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",,DC,(Tysons Corner/McLean),www.ldc-design-example.com,(616) 225-3329,Zayne,Zayne@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",900,DC,"(Silver Spring, MD)",www.ldc-design-example.com,(616) 225-3330,Kenny,Kenny@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",900,DC,"(Silver Spring, MD)",www.ldc-design-example.com,(616) 225-3331,Raylan,Raylan@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1268,DC,,www.ldc-design-example.com,(616) 225-3332,Jefferson,Jefferson@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1532,DC,,www.ldc-design-example.com,(616) 225-3333,Steve,Steve@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1532,DC,,www.ldc-design-example.com,(616) 225-3334,Wayne,Wayne@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1532,DC,,www.ldc-design-example.com,(616) 225-3335,Leonard,Leonard@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2850,DC,(DC NW),www.ldc-design-example.com,(616) 225-3336,Kolby,Kolby@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1350,DC,,www.ldc-design-example.com,(616) 225-3337,Ayaan,Ayaan@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1200,DC,,www.ldc-design-example.com,(616) 225-3338,Emery,Emery@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1400,DC,(ROCKVILLE),www.ldc-design-example.com,(616) 225-3339,Harry,Harry@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",,DC,(Silver Spring),www.ldc-design-example.com,(616) 225-3340,Rashad,Rashad@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1268,DC,,www.ldc-design-example.com,(616) 225-3341,Adrien,Adrien@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2295,DC,(BETHESDA),www.ldc-design-example.com,(616) 225-3342,Dax,Dax@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2295,DC,(BETHESDA),www.ldc-design-example.com,(616) 225-3343,Dwayne,Dwayne@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2295,DC,(BETHESDA),www.ldc-design-example.com,(616) 225-3344,Samir,Samir@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2295,DC,(BETHESDA),www.ldc-design-example.com,(616) 225-3345,Zechariah,Zechariah@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1532,DC,,www.ldc-design-example.com,(616) 225-3346,Yusuf,Yusuf@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",950,DC,(LAUREL),www.ldc-design-example.com,(616) 225-3347,Ronnie,Ronnie@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",400,DC,,www.ldc-design-example.com,(616) 225-3348,Tristin,Tristin@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1299,DC,,www.ldc-design-example.com,(616) 225-3349,Benson,Benson@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1349,DC,,www.ldc-design-example.com,(616) 225-3350,Memphis,Memphis@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1514,DC,,www.ldc-design-example.com,(616) 225-3351,Lamar,Lamar@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1300,DC,(Potomac mills),www.ldc-design-example.com,(616) 225-3352,Maxim,Maxim@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1564,DC,,www.ldc-design-example.com,(616) 225-3353,Bowen,Bowen@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2500,DC,(Old Town),www.ldc-design-example.com,(616) 225-3354,Ellis,Ellis@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1325,DC,(River Place West),www.ldc-design-example.com,(616) 225-3355,Javion,Javion@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1375,DC,(Washington),www.ldc-design-example.com,(616) 225-3356,Tatum,Tatum@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1469,DC,(Woodbridge),www.ldc-design-example.com,(616) 225-3357,Clay,Clay@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1350,DC,,www.ldc-design-example.com,(616) 225-3358,Alexzander,Alexzander@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1100,DC,,www.ldc-design-example.com,(616) 225-3359,Draven,Draven@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1350,DC,,www.ldc-design-example.com,(616) 225-3360,Odin,Odin@gmail.com
